               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  72,            0.035064,            0.040701,           0.0055801,             0.92935,              0.8723,             0.94833,             0.70857,            0.028928,            0.021041,           0.0023363,            0.002971,            0.002971,            0.002971
                  73,            0.034002,            0.041228,           0.0058936,             0.93374,             0.87301,             0.94649,             0.72039,            0.028126,            0.020831,           0.0023329,            0.002872,            0.002872,            0.002872
                  74,            0.033072,            0.040485,           0.0051037,             0.93677,             0.87419,              0.9502,             0.72207,            0.028211,            0.020882,           0.0023389,            0.002773,            0.002773,            0.002773
                  75,            0.034698,            0.040436,           0.0051656,             0.93035,             0.88209,              0.9517,             0.71918,            0.027459,            0.020741,           0.0023325,            0.002674,            0.002674,            0.002674
                  76,            0.033006,             0.03985,           0.0060038,             0.93323,              0.8829,             0.95088,             0.71938,            0.027844,            0.020881,           0.0023474,            0.002575,            0.002575,            0.002575
                  77,            0.034134,            0.038058,           0.0054761,             0.93111,             0.88271,             0.95068,             0.72203,            0.027634,            0.020884,           0.0023434,            0.002476,            0.002476,            0.002476
                  78,            0.033406,            0.038922,           0.0055275,             0.93997,             0.87996,             0.95247,             0.71791,            0.027352,            0.020785,           0.0023268,            0.002377,            0.002377,            0.002377
                  79,            0.031738,            0.039551,           0.0052751,             0.93649,             0.88157,             0.95265,             0.72401,            0.026934,            0.020614,           0.0023054,            0.002278,            0.002278,            0.002278
                  80,            0.032559,            0.040102,           0.0058766,             0.93569,             0.88331,              0.9527,             0.72545,            0.026897,            0.020661,            0.002289,            0.002179,            0.002179,            0.002179
                  81,            0.031751,            0.032974,           0.0055533,             0.93626,             0.88284,             0.95189,             0.72896,            0.026706,            0.020702,           0.0022648,             0.00208,             0.00208,             0.00208
                  82,            0.032132,            0.037453,           0.0051165,             0.92232,             0.88659,             0.95251,             0.73233,            0.026898,            0.020658,           0.0022407,            0.001981,            0.001981,            0.001981
                  83,            0.030236,            0.037512,           0.0054329,             0.92375,             0.88361,             0.95217,             0.73965,            0.026721,            0.020577,           0.0022194,            0.001882,            0.001882,            0.001882
                  84,            0.031853,            0.035868,           0.0052886,             0.92443,              0.8844,             0.95431,             0.73936,            0.026791,            0.020483,           0.0022004,            0.001783,            0.001783,            0.001783
                  85,            0.030794,            0.035691,           0.0048059,             0.93682,             0.87714,             0.95413,              0.7421,            0.026563,            0.020353,           0.0021771,            0.001684,            0.001684,            0.001684
                  86,            0.031508,            0.035012,           0.0060628,             0.93231,             0.88046,             0.95373,              0.7347,            0.026489,             0.02021,           0.0021696,            0.001585,            0.001585,            0.001585
                  87,            0.032869,            0.040288,           0.0058454,             0.93316,             0.87919,             0.95248,             0.73894,            0.026131,             0.02006,           0.0021656,            0.001486,            0.001486,            0.001486
                  88,            0.031797,            0.037143,           0.0049112,             0.93536,             0.87783,             0.95169,             0.74722,            0.025961,            0.019981,           0.0021518,            0.001387,            0.001387,            0.001387
                  89,            0.030458,            0.034667,           0.0052298,             0.93518,             0.87718,             0.95104,             0.75064,            0.025952,            0.019917,           0.0021337,            0.001288,            0.001288,            0.001288
                  90,            0.032926,            0.034152,           0.0060467,             0.93496,             0.87962,             0.95238,             0.75217,             0.02572,            0.019876,           0.0021135,            0.001189,            0.001189,            0.001189
                  91,            0.031743,            0.036809,           0.0053678,             0.93693,             0.88107,             0.95526,             0.75589,            0.025659,            0.019779,           0.0021059,             0.00109,             0.00109,             0.00109
                  92,            0.031435,            0.037478,           0.0053895,             0.93293,             0.88365,             0.95564,             0.76077,            0.025486,             0.01966,           0.0020931,            0.000991,            0.000991,            0.000991
                  93,            0.030729,            0.032749,           0.0056575,             0.93472,             0.88283,             0.95524,             0.76066,            0.025408,            0.019594,           0.0020774,            0.000892,            0.000892,            0.000892
                  94,            0.030389,             0.04043,           0.0057563,             0.93716,              0.8837,             0.95345,             0.76217,            0.025338,            0.019516,           0.0020565,            0.000793,            0.000793,            0.000793
                  95,            0.031466,            0.034273,           0.0047303,             0.93233,             0.88343,             0.95447,             0.76339,              0.0252,            0.019391,           0.0020507,            0.000694,            0.000694,            0.000694
                  96,            0.030877,            0.034923,           0.0053167,             0.93294,             0.88525,             0.95486,             0.75877,            0.025137,            0.019346,           0.0020399,            0.000595,            0.000595,            0.000595
                  97,            0.030131,            0.037646,           0.0052271,             0.92959,             0.88996,             0.95439,             0.75889,             0.02504,            0.019253,           0.0020324,            0.000496,            0.000496,            0.000496
                  98,            0.032277,            0.035867,           0.0057472,             0.93196,             0.88711,             0.95392,             0.75707,            0.024978,            0.019208,             0.00203,            0.000397,            0.000397,            0.000397
                  99,            0.030133,             0.03713,           0.0045708,             0.92982,             0.89027,              0.9539,             0.76009,            0.024934,            0.019177,           0.0020221,            0.000298,            0.000298,            0.000298
