               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  58,             0.08028,            0.084155,            0.078004,           0.0048983,             0.13912,            0.020056,            0.007527,            0.077925,            0.052816,             0.07486,            0.004357,            0.004357,            0.004357
                  59,            0.081267,            0.073366,            0.075274,           0.0043658,             0.10929,            0.021106,           0.0074563,            0.081518,            0.051762,            0.074894,            0.004258,            0.004258,            0.004258
                  60,            0.081752,            0.074267,            0.076624,             0.71423,            0.026734,             0.02682,            0.010718,            0.077899,             0.05237,            0.074516,            0.004159,            0.004159,            0.004159
                  61,            0.080412,            0.079872,            0.078532,             0.71614,            0.032141,            0.022944,           0.0081264,            0.077222,            0.052095,            0.074505,             0.00406,             0.00406,             0.00406
                  62,             0.08134,             0.07278,            0.077707,             0.75347,            0.033645,            0.030229,            0.012182,            0.077399,            0.052059,            0.074047,            0.003961,            0.003961,            0.003961
                  63,            0.078051,            0.080864,            0.078008,             0.82564,            0.037279,            0.024003,           0.0076132,            0.076916,            0.051233,            0.073902,            0.003862,            0.003862,            0.003862
                  64,            0.079808,            0.076613,            0.076216,             0.74264,            0.026695,            0.018729,           0.0052771,            0.079886,            0.049738,            0.073605,            0.003763,            0.003763,            0.003763
                  65,            0.079496,            0.079495,            0.073582,             0.74825,            0.035921,            0.020566,           0.0066517,            0.077002,            0.050308,            0.073383,            0.003664,            0.003664,            0.003664
                  66,            0.077078,            0.074072,            0.075887,             0.75097,            0.032193,            0.021448,           0.0083623,            0.077536,            0.051218,            0.074341,            0.003565,            0.003565,            0.003565
                  67,            0.079239,             0.08073,              0.0735,             0.76494,            0.033432,            0.023267,            0.008822,            0.076668,            0.050035,            0.073025,            0.003466,            0.003466,            0.003466
                  68,            0.078681,            0.075559,            0.074559,             0.77798,            0.035705,            0.021414,           0.0079947,            0.076232,            0.050537,            0.072994,            0.003367,            0.003367,            0.003367
                  69,            0.079309,            0.083328,            0.075562,             0.87004,            0.033962,            0.027203,            0.010335,            0.075864,            0.051384,            0.072979,            0.003268,            0.003268,            0.003268
                  70,            0.078606,            0.091754,            0.073649,             0.83392,            0.025837,            0.020798,           0.0070722,            0.076241,            0.052725,            0.072605,            0.003169,            0.003169,            0.003169
                  71,            0.077606,            0.080399,             0.07652,             0.87492,            0.027488,            0.032189,             0.01132,            0.075382,            0.051634,            0.072636,             0.00307,             0.00307,             0.00307
                  72,            0.077306,            0.079951,            0.074962,             0.76625,            0.032822,            0.034649,            0.013511,            0.074918,            0.049841,            0.072754,            0.002971,            0.002971,            0.002971
                  73,            0.077147,            0.079175,            0.076407,             0.78102,            0.035064,            0.042739,            0.017167,            0.075623,            0.049847,             0.07251,            0.002872,            0.002872,            0.002872
                  74,            0.077723,            0.080132,            0.074567,             0.77468,            0.031236,            0.043127,            0.017431,            0.074128,            0.050043,            0.071957,            0.002773,            0.002773,            0.002773
                  75,            0.077463,            0.085112,            0.073802,             0.76286,            0.040937,            0.040431,            0.014558,            0.075018,            0.049828,             0.07196,            0.002674,            0.002674,            0.002674
                  76,            0.077298,            0.072509,            0.074358,             0.79317,            0.037818,            0.038651,            0.014398,            0.073933,            0.049904,            0.072041,            0.002575,            0.002575,            0.002575
                  77,            0.076235,            0.075237,            0.071422,             0.80364,            0.034881,            0.044466,            0.017133,            0.073974,            0.049625,            0.071857,            0.002476,            0.002476,            0.002476
                  78,             0.07645,            0.078716,            0.073446,             0.87701,            0.031932,             0.04359,            0.016782,            0.073311,            0.050301,            0.071667,            0.002377,            0.002377,            0.002377
                  79,            0.077036,            0.078253,            0.075358,             0.74641,            0.048584,            0.042246,            0.015919,            0.074104,            0.051273,            0.071346,            0.002278,            0.002278,            0.002278
                  80,            0.076175,            0.069115,            0.076187,             0.73116,            0.050554,            0.051555,            0.023093,            0.071807,            0.049788,            0.071022,            0.002179,            0.002179,            0.002179
                  81,            0.077554,            0.081917,            0.074748,             0.77638,            0.049611,            0.049722,            0.021545,            0.073295,            0.050106,            0.070984,             0.00208,             0.00208,             0.00208
                  82,            0.077932,            0.069085,            0.076126,             0.83222,            0.045034,            0.042572,             0.01609,            0.072148,              0.0494,             0.07132,            0.001981,            0.001981,            0.001981
                  83,            0.074835,             0.07975,            0.073374,             0.83134,            0.032874,            0.042616,            0.015764,            0.071987,            0.049149,            0.070866,            0.001882,            0.001882,            0.001882
